date,time_of_day,day_of_week,borough,location,temperature,humidity,weather,vehicle_type,avg_speed_kmph,vehicle_count,accidents_reported,road_condition_score,holiday_flag,congestion_level
2023-02-01 05:00:00,Afternoon,Friday,Manhattan,Market,29.0,43,Windy,Truck,72.5,4985,1,9,1,HIGH
2023-02-01 06:00:00,Night,Tuesday,Staten Island,Suburb,21.2,58,Foggy,Bicycle,11.0,1387,3,7,0,MEDIUM
2023-02-01 07:00:00,Morning,Sunday,Queens,Downtown,25.7,26,Clear,Car,50.3,492,1,3,0,LOW
2023-02-01 08:00:00,Evening,Friday,Queens,Downtown,20.7,74,Stormy,Motorbike,53.9,2885,2,4,0,MEDIUM
2023-02-01 09:00:00,Evening,Tuesday,Bronx,Suburb,21.0,43,Rainy,Truck,41.0,2405,0,5,0,MEDIUM
2023-02-01 10:00:00,Evening,Tuesday,Queens,Uptown,15.8,40,Cloudy,Bus,12.4,4368,1,9,0,HIGH
2023-02-01 11:00:00,Evening,Saturday,Manhattan,Market,18.8,70,Foggy,Bus,12.4,695,4,6,0,HIGH
2023-02-01 12:00:00,Evening,Wednesday,Manhattan,Market,29.5,49,Cloudy,Motorbike,40.7,1731,1,5,0,MEDIUM
2023-02-01 13:00:00,Afternoon,Tuesday,Queens,Industrial,41.6,44,Rainy,Car,49.7,2862,2,6,1,MEDIUM
2023-02-01 14:00:00,Morning,Sunday,Staten Island,Suburb,23.7,93,Cloudy,Car,31.6,2572,2,6,0,MEDIUM
2023-02-01 15:00:00,Night,Sunday,Queens,Highway,34.2,78,Stormy,Motorbike,20.0,2568,4,1,0,MEDIUM
2023-02-01 16:00:00,Afternoon,Sunday,Bronx,Highway,37.4,25,Rainy,Truck,56.1,2035,1,8,0,MEDIUM
2023-02-01 17:00:00,Night,Monday,Queens,Highway,37.0,77,Clear,Bicycle,12.7,3467,1,7,0,HIGH
2023-02-01 18:00:00,Night,Monday,Queens,Industrial,30.9,85,Clear,Truck,24.1,2566,0,6,0,MEDIUM
2023-02-01 19:00:00,Evening,Tuesday,Brooklyn,Market,37.0,72,Cloudy,Bus,30.2,753,2,6,0,MEDIUM
2023-02-01 20:00:00,Night,Thursday,Brooklyn,Airport,38.1,47,Clear,Car,69.4,4669,4,3,0,HIGH
2023-02-01 21:00:00,Afternoon,Tuesday,Brooklyn,Market,23.7,40,Cloudy,Car,18.7,784,2,2,0,HIGH
2023-02-01 22:00:00,Night,Monday,Staten Island,Market,36.6,59,Foggy,Bicycle,41.7,105,2,7,0,LOW
2023-02-01 23:00:00,Evening,Wednesday,Staten Island,Suburb,37.7,86,Clear,Bus,61.3,4990,3,5,1,HIGH
2023-02-02 00:00:00,Night,Friday,Staten Island,Downtown,23.7,83,Clear,Car,22.8,3140,0,6,1,MEDIUM
2023-02-02 01:00:00,Morning,Wednesday,Bronx,Suburb,32.6,66,Windy,Car,46.3,2417,4,2,0,MEDIUM
2023-02-02 02:00:00,Morning,Wednesday,Staten Island,Airport,19.4,66,Windy,Bus,20.9,2590,4,4,0,MEDIUM
2023-02-02 03:00:00,Night,Friday,Bronx,Suburb,15.7,81,Clear,Truck,18.0,361,3,9,0,HIGH
2023-02-02 04:00:00,Night,Sunday,Bronx,Market,32.1,47,Cloudy,Bicycle,54.7,1842,3,9,0,MEDIUM
2023-02-02 05:00:00,Evening,Friday,Brooklyn,Highway,32.7,35,Clear,Car,73.2,1469,0,4,1,MEDIUM
2023-02-02 06:00:00,Afternoon,Sunday,Staten Island,Market,40.8,89,Stormy,Motorbike,72.3,4902,1,2,1,HIGH
2023-02-02 07:00:00,Morning,Friday,Bronx,Uptown,16.8,88,Windy,Car,14.0,4768,2,9,0,HIGH
2023-02-02 08:00:00,Morning,Friday,Manhattan,Market,28.5,79,Stormy,Bus,15.2,3594,3,3,1,HIGH
2023-02-02 09:00:00,Evening,Monday,Staten Island,Highway,39.5,42,Windy,Motorbike,29.1,2993,1,8,0,MEDIUM
2023-02-02 10:00:00,Night,Saturday,Bronx,Downtown,15.1,43,Stormy,Bicycle,39.4,1709,4,2,1,MEDIUM
2023-02-02 11:00:00,Morning,Tuesday,Queens,Airport,36.8,79,Rainy,Bus,38.0,4533,1,2,0,MEDIUM
2023-02-02 12:00:00,Morning,Monday,Bronx,Airport,27.4,34,Rainy,Bicycle,70.2,4029,4,3,0,HIGH
2023-02-02 13:00:00,Night,Tuesday,Brooklyn,Highway,37.0,35,Windy,Car,45.3,4715,3,8,0,HIGH
2023-02-02 14:00:00,Evening,Saturday,Manhattan,Market,33.1,51,Windy,Car,13.8,2278,4,4,0,MEDIUM
2023-02-02 15:00:00,Morning,Tuesday,Brooklyn,Suburb,30.7,61,Rainy,Truck,23.9,4737,4,9,0,MEDIUM
2023-02-02 16:00:00,Morning,Wednesday,Staten Island,Uptown,23.7,80,Stormy,Bus,44.2,1191,2,2,0,MEDIUM
2023-02-02 17:00:00,Evening,Friday,Queens,Highway,36.8,87,Stormy,Bus,56.6,4708,0,5,0,HIGH
2023-02-02 18:00:00,Night,Saturday,Queens,Suburb,17.3,80,Windy,Bus,65.6,1287,2,3,1,MEDIUM
2023-02-02 19:00:00,Evening,Friday,Queens,Airport,19.9,63,Clear,Bicycle,68.5,3968,0,8,0,HIGH
2023-02-02 20:00:00,Evening,Sunday,Queens,Uptown,22.5,77,Rainy,Truck,16.9,3110,2,4,0,HIGH
2023-02-02 21:00:00,Evening,Thursday,Bronx,Market,16.5,39,Foggy,Bicycle,32.5,266,2,6,1,MEDIUM
2023-02-02 22:00:00,Night,Thursday,Manhattan,Suburb,27.2,64,Clear,Truck,79.8,2087,2,8,0,MEDIUM
2023-02-02 23:00:00,Night,Thursday,Bronx,Uptown,31.9,53,Stormy,Bus,65.3,3208,2,5,0,HIGH
2023-02-03 00:00:00,Morning,Friday,Manhattan,Airport,21.0,82,Rainy,Bus,30.4,3650,1,7,1,MEDIUM
2023-02-03 01:00:00,Morning,Thursday,Bronx,Industrial,37.9,62,Foggy,Car,40.4,3544,2,5,0,HIGH
2023-02-03 02:00:00,Evening,Monday,Staten Island,Industrial,30.5,63,Clear,Car,26.5,2337,1,1,1,MEDIUM
2023-02-03 03:00:00,Afternoon,Friday,Queens,Downtown,36.4,56,Foggy,Motorbike,69.0,1789,4,5,0,MEDIUM
2023-02-03 04:00:00,Night,Tuesday,Bronx,Industrial,35.2,84,Foggy,Car,56.0,4192,1,3,1,HIGH
2023-02-03 05:00:00,Afternoon,Saturday,Brooklyn,Highway,22.4,84,Clear,Truck,12.2,4164,0,4,0,HIGH
2023-02-03 06:00:00,Evening,Thursday,Staten Island,Market,23.6,70,Clear,Bicycle,22.6,3984,3,8,0,MEDIUM
2023-02-03 07:00:00,Afternoon,Sunday,Brooklyn,Suburb,23.3,31,Windy,Motorbike,65.0,1888,3,9,0,MEDIUM
2023-02-03 08:00:00,Morning,Wednesday,Staten Island,Downtown,22.1,32,Rainy,Bicycle,14.4,1979,4,5,0,MEDIUM
2023-02-03 09:00:00,Night,Thursday,Staten Island,Suburb,20.3,40,Windy,Car,29.8,4011,2,3,1,MEDIUM
2023-02-03 10:00:00,Evening,Wednesday,Manhattan,Industrial,38.9,59,Cloudy,Truck,57.1,2979,1,3,0,MEDIUM
2023-02-03 11:00:00,Night,Sunday,Bronx,Suburb,40.1,69,Clear,Truck,62.1,4328,2,2,1,HIGH
2023-02-03 12:00:00,Night,Monday,Brooklyn,Suburb,18.0,90,Rainy,Motorbike,13.7,3965,3,3,0,HIGH
2023-02-03 13:00:00,Morning,Tuesday,Manhattan,Suburb,32.4,51,Rainy,Bus,64.8,1059,1,6,1,MEDIUM
2023-02-03 14:00:00,Night,Sunday,Staten Island,Uptown,30.8,52,Stormy,Car,20.2,4421,1,8,1,MEDIUM
2023-02-03 15:00:00,Afternoon,Wednesday,Brooklyn,Industrial,39.6,43,Clear,Car,24.5,794,3,7,0,MEDIUM
2023-02-03 16:00:00,Evening,Tuesday,Brooklyn,Highway,41.2,79,Foggy,Bus,78.3,645,2,6,0,LOW
2023-02-03 17:00:00,Night,Friday,Brooklyn,Suburb,16.9,63,Foggy,Truck,51.9,2837,4,1,0,MEDIUM
2023-02-03 18:00:00,Afternoon,Thursday,Bronx,Uptown,40.4,82,Cloudy,Bus,62.6,4144,3,2,0,HIGH
2023-02-03 19:00:00,Night,Saturday,Brooklyn,Market,31.0,88,Foggy,Bus,62.9,4565,0,2,0,HIGH
2023-02-03 20:00:00,Afternoon,Friday,Brooklyn,Airport,35.9,62,Stormy,Bus,41.3,3211,3,2,0,HIGH
2023-02-03 21:00:00,Night,Wednesday,Bronx,Airport,15.5,91,Foggy,Bicycle,42.7,3560,2,7,1,HIGH
2023-02-03 22:00:00,Evening,Tuesday,Brooklyn,Market,22.6,68,Windy,Bicycle,56.8,4657,4,9,0,HIGH
2023-02-03 23:00:00,Night,Friday,Staten Island,Airport,20.7,77,Windy,Motorbike,25.0,3986,3,4,0,MEDIUM
2023-02-04 00:00:00,Evening,Friday,Brooklyn,Downtown,38.7,81,Windy,Motorbike,51.3,1005,0,8,1,MEDIUM
2023-02-04 01:00:00,Afternoon,Tuesday,Queens,Highway,38.0,29,Cloudy,Bus,39.3,3719,3,6,0,MEDIUM
2023-02-04 02:00:00,Evening,Sunday,Bronx,Highway,20.1,62,Foggy,Truck,12.3,1243,2,6,0,MEDIUM
2023-02-04 03:00:00,Afternoon,Thursday,Bronx,Uptown,25.4,86,Windy,Motorbike,78.3,3682,0,9,0,HIGH
2023-02-04 04:00:00,Morning,Sunday,Queens,Suburb,41.9,42,Cloudy,Car,32.4,4328,3,4,0,MEDIUM
2023-02-04 05:00:00,Evening,Thursday,Brooklyn,Industrial,18.7,33,Foggy,Car,44.5,2176,2,2,1,MEDIUM
2023-02-04 06:00:00,Night,Monday,Manhattan,Highway,19.7,67,Foggy,Motorbike,28.3,4803,3,7,0,MEDIUM
2023-02-04 07:00:00,Afternoon,Sunday,Staten Island,Downtown,38.2,36,Foggy,Car,42.0,460,1,4,0,LOW
2023-02-04 08:00:00,Afternoon,Tuesday,Bronx,Downtown,17.0,33,Windy,Motorbike,13.1,821,4,5,1,HIGH
2023-02-04 09:00:00,Evening,Sunday,Brooklyn,Airport,19.4,41,Cloudy,Bus,27.0,3985,4,4,0,MEDIUM
2023-02-04 10:00:00,Night,Tuesday,Manhattan,Industrial,27.6,37,Clear,Bicycle,77.4,584,0,5,1,LOW
2023-02-04 11:00:00,Evening,Sunday,Bronx,Airport,21.0,53,Clear,Bus,78.8,3090,4,6,1,HIGH
2023-02-04 12:00:00,Evening,Thursday,Queens,Uptown,35.4,85,Foggy,Bus,78.3,564,2,6,0,LOW
2023-02-04 13:00:00,Afternoon,Monday,Staten Island,Industrial,15.1,25,Stormy,Car,34.9,1153,2,5,0,MEDIUM
2023-02-04 14:00:00,Evening,Monday,Queens,Downtown,38.5,68,Cloudy,Bus,22.3,4055,2,8,0,MEDIUM
2023-02-04 15:00:00,Evening,Friday,Manhattan,Suburb,37.1,92,Rainy,Motorbike,29.4,943,4,4,0,MEDIUM
2023-02-04 16:00:00,Evening,Saturday,Staten Island,Highway,37.4,62,Cloudy,Truck,38.7,1757,1,2,0,MEDIUM
2023-02-04 17:00:00,Morning,Thursday,Manhattan,Downtown,30.3,77,Cloudy,Car,51.5,2885,2,1,0,MEDIUM
2023-02-04 18:00:00,Night,Sunday,Bronx,Downtown,33.2,29,Foggy,Motorbike,75.7,4807,2,4,0,HIGH
2023-02-04 19:00:00,Night,Saturday,Staten Island,Downtown,29.5,73,Rainy,Motorbike,43.9,1470,1,3,1,MEDIUM
2023-02-04 20:00:00,Morning,Thursday,Manhattan,Uptown,41.3,78,Windy,Car,14.2,2137,0,8,0,MEDIUM
2023-02-04 21:00:00,Afternoon,Wednesday,Queens,Market,28.5,43,Windy,Truck,35.8,617,3,1,0,MEDIUM
2023-02-04 22:00:00,Night,Monday,Staten Island,Market,22.6,81,Clear,Truck,47.3,960,2,4,0,LOW
2023-02-04 23:00:00,Afternoon,Wednesday,Queens,Airport,38.9,27,Cloudy,Truck,69.4,3473,4,8,0,HIGH
2023-02-05 00:00:00,Morning,Friday,Bronx,Suburb,33.6,44,Windy,Bicycle,39.4,1968,4,3,0,MEDIUM
2023-02-05 01:00:00,Afternoon,Wednesday,Manhattan,Downtown,31.1,56,Rainy,Bus,29.7,1324,0,5,0,MEDIUM
2023-02-05 02:00:00,Night,Friday,Staten Island,Airport,24.5,89,Rainy,Bus,34.0,921,0,9,0,MEDIUM
2023-02-05 03:00:00,Morning,Thursday,Staten Island,Uptown,20.5,94,Foggy,Motorbike,32.9,3112,2,2,0,MEDIUM
2023-02-05 04:00:00,Evening,Friday,Bronx,Suburb,21.7,51,Clear,Bus,36.6,4262,0,6,0,MEDIUM
2023-02-05 05:00:00,Night,Thursday,Brooklyn,Industrial,19.9,48,Foggy,Bus,55.9,4145,4,6,1,HIGH
2023-02-05 06:00:00,Afternoon,Saturday,Staten Island,Suburb,20.6,27,Cloudy,Car,75.8,1957,4,3,0,MEDIUM
2023-02-05 07:00:00,Evening,Saturday,Queens,Industrial,36.2,37,Rainy,Truck,41.6,1557,3,5,0,MEDIUM
2023-02-05 08:00:00,Evening,Thursday,Staten Island,Industrial,18.3,78,Stormy,Motorbike,45.7,4291,1,4,0,HIGH
2023-02-05 09:00:00,Morning,Wednesday,Queens,Uptown,18.6,60,Windy,Bicycle,18.7,788,2,3,0,HIGH
2023-02-05 10:00:00,Afternoon,Sunday,Bronx,Industrial,34.9,78,Windy,Bus,78.5,4670,1,3,0,HIGH
2023-02-05 11:00:00,Morning,Saturday,Staten Island,Airport,36.6,64,Rainy,Motorbike,49.9,3001,1,4,0,HIGH
2023-02-05 12:00:00,Afternoon,Friday,Queens,Uptown,35.4,78,Clear,Motorbike,45.3,4750,0,1,0,HIGH
2023-02-05 13:00:00,Afternoon,Saturday,Staten Island,Downtown,22.6,34,Windy,Car,52.5,361,4,1,0,LOW
2023-02-05 14:00:00,Evening,Monday,Staten Island,Highway,18.5,33,Rainy,Truck,78.2,2957,2,3,0,MEDIUM
2023-02-05 15:00:00,Afternoon,Sunday,Staten Island,Industrial,29.7,41,Cloudy,Motorbike,17.2,4881,2,5,0,HIGH
2023-02-05 16:00:00,Afternoon,Tuesday,Brooklyn,Suburb,29.1,36,Clear,Bicycle,28.1,707,0,9,0,MEDIUM
2023-02-05 17:00:00,Night,Wednesday,Queens,Industrial,20.1,70,Foggy,Bus,15.5,1623,2,3,0,MEDIUM
2023-02-05 18:00:00,Afternoon,Tuesday,Staten Island,Airport,20.1,60,Cloudy,Bus,31.2,2909,1,1,0,MEDIUM
2023-02-05 19:00:00,Afternoon,Tuesday,Brooklyn,Highway,30.0,34,Clear,Motorbike,31.9,2714,1,6,0,MEDIUM
2023-02-05 20:00:00,Morning,Wednesday,Bronx,Uptown,26.0,64,Foggy,Motorbike,42.1,3428,2,2,0,HIGH
2023-02-05 21:00:00,Night,Wednesday,Bronx,Highway,25.2,69,Clear,Bicycle,73.6,1832,0,6,0,MEDIUM
2023-02-05 22:00:00,Night,Monday,Staten Island,Suburb,33.1,38,Foggy,Bicycle,35.9,2121,3,8,0,MEDIUM
2023-02-05 23:00:00,Evening,Friday,Staten Island,Highway,35.9,92,Cloudy,Motorbike,66.2,3505,1,5,1,HIGH
2023-02-06 00:00:00,Afternoon,Tuesday,Staten Island,Suburb,21.9,58,Clear,Car,60.5,763,0,4,0,LOW
2023-02-06 01:00:00,Morning,Tuesday,Bronx,Downtown,37.9,33,Windy,Bicycle,46.6,2068,0,8,0,MEDIUM
2023-02-06 02:00:00,Afternoon,Tuesday,Manhattan,Market,28.8,49,Rainy,Motorbike,69.5,3006,2,6,0,HIGH
2023-02-06 03:00:00,Evening,Sunday,Staten Island,Suburb,17.2,59,Cloudy,Bicycle,75.4,2445,1,7,1,MEDIUM
2023-02-06 04:00:00,Night,Wednesday,Manhattan,Downtown,39.0,81,Stormy,Truck,39.3,3125,2,1,0,MEDIUM
2023-02-06 05:00:00,Evening,Sunday,Staten Island,Uptown,35.4,52,Cloudy,Bicycle,56.6,1729,0,5,0,MEDIUM
2023-02-06 06:00:00,Afternoon,Thursday,Brooklyn,Suburb,15.8,26,Cloudy,Car,48.3,2076,3,9,1,MEDIUM
2023-02-06 07:00:00,Night,Wednesday,Manhattan,Airport,30.5,81,Clear,Truck,13.6,3671,0,4,0,HIGH
2023-02-06 08:00:00,Afternoon,Tuesday,Bronx,Downtown,15.2,49,Clear,Car,66.3,4866,3,3,0,HIGH
2023-02-06 09:00:00,Morning,Thursday,Queens,Suburb,23.6,50,Stormy,Bus,48.3,1833,0,2,0,MEDIUM
2023-02-06 10:00:00,Afternoon,Thursday,Queens,Market,26.7,54,Foggy,Car,14.5,3834,0,4,0,HIGH
2023-02-06 11:00:00,Afternoon,Friday,Staten Island,Suburb,40.5,76,Rainy,Truck,54.0,3358,2,5,0,HIGH
2023-02-06 12:00:00,Night,Saturday,Staten Island,Highway,41.4,92,Cloudy,Bicycle,14.1,2840,0,3,1,MEDIUM
2023-02-06 13:00:00,Afternoon,Saturday,Brooklyn,Highway,19.7,50,Windy,Bus,71.6,1234,3,1,0,MEDIUM
2023-02-06 14:00:00,Night,Thursday,Brooklyn,Market,30.9,81,Rainy,Car,37.7,1555,4,7,0,MEDIUM
2023-02-06 15:00:00,Morning,Wednesday,Manhattan,Industrial,32.1,77,Cloudy,Car,69.1,3592,3,7,0,HIGH
2023-02-06 16:00:00,Evening,Monday,Manhattan,Uptown,37.9,26,Stormy,Bus,40.1,4632,0,8,1,HIGH
2023-02-06 17:00:00,Morning,Thursday,Manhattan,Suburb,25.8,74,Clear,Car,35.9,3013,4,6,0,MEDIUM
2023-02-06 18:00:00,Night,Sunday,Staten Island,Industrial,29.1,41,Cloudy,Bus,71.0,3639,3,8,0,HIGH
2023-02-06 19:00:00,Afternoon,Wednesday,Queens,Suburb,21.6,72,Windy,Bus,46.0,1059,3,9,0,MEDIUM
2023-02-06 20:00:00,Afternoon,Wednesday,Staten Island,Highway,36.1,45,Stormy,Truck,80.0,3117,3,4,0,HIGH
2023-02-06 21:00:00,Evening,Tuesday,Staten Island,Highway,36.8,83,Cloudy,Bicycle,16.7,3316,0,1,0,HIGH
2023-02-06 22:00:00,Night,Wednesday,Manhattan,Industrial,20.9,58,Stormy,Motorbike,43.9,4652,3,6,0,HIGH
2023-02-06 23:00:00,Morning,Thursday,Brooklyn,Uptown,40.9,65,Cloudy,Car,70.5,883,2,8,0,LOW
2023-02-07 00:00:00,Evening,Tuesday,Brooklyn,Airport,22.1,87,Cloudy,Bus,44.9,2783,1,8,0,MEDIUM
2023-02-07 01:00:00,Morning,Tuesday,Queens,Industrial,30.5,92,Rainy,Motorbike,54.8,1931,3,6,0,MEDIUM
2023-02-07 02:00:00,Morning,Wednesday,Bronx,Market,39.0,63,Windy,Car,49.6,4136,0,7,0,HIGH
2023-02-07 03:00:00,Evening,Thursday,Manhattan,Suburb,38.1,64,Cloudy,Bus,64.5,895,3,3,1,LOW
2023-02-07 04:00:00,Morning,Saturday,Manhattan,Industrial,16.4,82,Rainy,Motorbike,11.4,195,1,7,1,HIGH
2023-02-07 05:00:00,Evening,Wednesday,Brooklyn,Airport,29.3,33,Windy,Bicycle,11.6,2582,2,9,0,MEDIUM
2023-02-07 06:00:00,Night,Saturday,Brooklyn,Airport,38.8,67,Clear,Bicycle,49.3,4265,3,7,0,HIGH
2023-02-07 07:00:00,Afternoon,Monday,Brooklyn,Highway,39.1,39,Cloudy,Bus,52.2,3139,2,8,1,HIGH
2023-02-07 08:00:00,Morning,Tuesday,Brooklyn,Highway,29.8,51,Rainy,Bicycle,55.1,4962,2,2,1,HIGH
2023-02-07 09:00:00,Evening,Tuesday,Brooklyn,Highway,33.9,86,Clear,Bus,54.3,2001,0,2,0,MEDIUM
2023-02-07 10:00:00,Morning,Friday,Staten Island,Suburb,31.8,81,Foggy,Car,49.2,3148,4,5,0,HIGH
2023-02-07 11:00:00,Evening,Thursday,Queens,Downtown,24.1,91,Foggy,Bicycle,19.1,4815,1,9,0,HIGH
2023-02-07 12:00:00,Morning,Sunday,Queens,Highway,17.6,65,Foggy,Motorbike,35.3,3820,1,1,0,MEDIUM
2023-02-07 13:00:00,Morning,Saturday,Staten Island,Airport,29.8,64,Cloudy,Truck,22.2,393,2,7,0,MEDIUM
2023-02-07 14:00:00,Afternoon,Monday,Manhattan,Suburb,17.2,93,Stormy,Truck,38.1,821,0,3,0,MEDIUM
2023-02-07 15:00:00,Evening,Friday,Bronx,Airport,35.8,80,Foggy,Motorbike,40.6,483,2,4,1,LOW
2023-02-07 16:00:00,Afternoon,Wednesday,Manhattan,Suburb,22.9,48,Rainy,Car,53.5,2268,0,2,0,MEDIUM
2023-02-07 17:00:00,Afternoon,Sunday,Brooklyn,Industrial,25.4,32,Stormy,Car,73.1,1337,2,9,0,MEDIUM
2023-02-07 18:00:00,Night,Sunday,Brooklyn,Market,34.3,54,Clear,Bicycle,28.5,4069,2,9,0,MEDIUM
2023-02-07 19:00:00,Night,Saturday,Queens,Highway,21.0,47,Cloudy,Bus,69.6,4952,4,8,0,HIGH
2023-02-07 20:00:00,Night,Tuesday,Manhattan,Uptown,25.7,54,Clear,Car,51.8,2819,3,7,0,MEDIUM
2023-02-07 21:00:00,Evening,Wednesday,Bronx,Downtown,40.0,40,Cloudy,Bicycle,75.0,2233,1,7,0,MEDIUM
2023-02-07 22:00:00,Evening,Thursday,Brooklyn,Downtown,34.2,80,Rainy,Car,34.4,2341,2,9,0,MEDIUM
2023-02-07 23:00:00,Night,Tuesday,Queens,Market,37.5,62,Clear,Motorbike,27.3,2962,3,4,0,MEDIUM
2023-02-08 00:00:00,Afternoon,Thursday,Brooklyn,Uptown,38.9,82,Rainy,Motorbike,57.8,4400,4,1,1,HIGH
2023-02-08 01:00:00,Night,Tuesday,Bronx,Highway,24.9,77,Windy,Truck,50.2,1686,0,1,0,MEDIUM
2023-02-08 02:00:00,Evening,Saturday,Queens,Industrial,29.2,94,Foggy,Truck,36.4,3266,2,2,0,MEDIUM
2023-02-08 03:00:00,Afternoon,Monday,Queens,Market,27.0,60,Clear,Bus,52.5,2863,1,7,1,MEDIUM
2023-02-08 04:00:00,Afternoon,Thursday,Brooklyn,Airport,24.6,35,Rainy,Motorbike,38.2,3144,3,1,0,MEDIUM
2023-02-08 05:00:00,Afternoon,Monday,Bronx,Market,30.5,31,Cloudy,Bus,59.9,1011,1,8,0,MEDIUM
2023-02-08 06:00:00,Evening,Saturday,Staten Island,Uptown,31.0,38,Clear,Truck,66.0,2305,0,3,0,MEDIUM
2023-02-08 07:00:00,Evening,Monday,Staten Island,Airport,30.8,38,Clear,Bus,76.3,3984,0,4,0,HIGH
2023-02-08 08:00:00,Morning,Saturday,Bronx,Highway,22.8,32,Windy,Car,16.8,3535,0,3,0,HIGH
2023-02-08 09:00:00,Night,Tuesday,Bronx,Industrial,23.6,76,Foggy,Bus,64.7,1634,4,9,1,MEDIUM
2023-02-08 10:00:00,Night,Tuesday,Bronx,Airport,15.4,45,Windy,Bus,37.8,2310,4,3,0,MEDIUM
2023-02-08 11:00:00,Morning,Wednesday,Brooklyn,Downtown,32.3,62,Stormy,Bus,19.6,4292,1,9,0,HIGH
2023-02-08 12:00:00,Morning,Sunday,Bronx,Uptown,37.3,79,Stormy,Truck,27.8,2589,1,4,0,MEDIUM
2023-02-08 13:00:00,Night,Saturday,Brooklyn,Airport,28.2,58,Clear,Car,23.9,4396,4,1,0,MEDIUM
2023-02-08 14:00:00,Night,Wednesday,Brooklyn,Airport,24.1,91,Cloudy,Bicycle,76.9,3110,3,8,0,HIGH
2023-02-08 15:00:00,Night,Friday,Manhattan,Highway,19.7,93,Clear,Bus,14.5,2662,0,4,0,MEDIUM
2023-02-08 16:00:00,Afternoon,Monday,Staten Island,Market,28.7,50,Rainy,Truck,50.7,2345,1,6,0,MEDIUM
2023-02-08 17:00:00,Evening,Tuesday,Manhattan,Downtown,24.2,26,Cloudy,Car,37.8,760,4,7,0,MEDIUM
2023-02-08 18:00:00,Night,Tuesday,Manhattan,Industrial,19.3,61,Clear,Bicycle,34.9,3789,0,8,1,MEDIUM
2023-02-08 19:00:00,Night,Friday,Manhattan,Airport,26.2,56,Clear,Motorbike,73.4,1082,1,2,1,MEDIUM
2023-02-08 20:00:00,Night,Friday,Bronx,Industrial,39.4,45,Rainy,Truck,13.7,1844,2,2,1,MEDIUM
2023-02-08 21:00:00,Evening,Monday,Bronx,Market,16.3,65,Foggy,Bus,26.0,1766,4,5,0,MEDIUM
2023-02-08 22:00:00,Evening,Monday,Bronx,Airport,37.1,54,Stormy,Car,69.9,501,2,7,0,LOW
2023-02-08 23:00:00,Night,Saturday,Staten Island,Suburb,17.5,77,Rainy,Motorbike,40.1,4131,2,3,0,HIGH
2023-02-09 00:00:00,Morning,Saturday,Manhattan,Market,29.1,74,Stormy,Car,75.6,4180,1,5,1,HIGH
2023-02-09 01:00:00,Morning,Sunday,Staten Island,Downtown,26.3,31,Rainy,Bicycle,32.8,4090,3,7,1,MEDIUM
2023-02-09 02:00:00,Morning,Saturday,Queens,Uptown,21.6,91,Rainy,Bicycle,65.2,4310,0,7,0,HIGH
2023-02-09 03:00:00,Afternoon,Tuesday,Bronx,Market,19.3,68,Clear,Bicycle,37.9,2910,1,2,0,MEDIUM
2023-02-09 04:00:00,Afternoon,Monday,Manhattan,Highway,41.5,42,Foggy,Truck,76.9,807,2,8,0,LOW
2023-02-09 05:00:00,Evening,Wednesday,Brooklyn,Downtown,24.9,70,Clear,Car,72.4,590,1,6,1,LOW
2023-02-09 06:00:00,Morning,Sunday,Bronx,Industrial,15.4,44,Foggy,Car,18.2,3811,4,7,0,HIGH
2023-02-09 07:00:00,Afternoon,Thursday,Brooklyn,Highway,25.6,73,Foggy,Bus,62.3,1899,1,7,0,MEDIUM
2023-02-09 08:00:00,Afternoon,Tuesday,Brooklyn,Market,25.9,69,Stormy,Motorbike,45.7,1751,1,7,0,MEDIUM
2023-02-09 09:00:00,Night,Sunday,Bronx,Downtown,29.4,50,Clear,Truck,45.0,1068,2,9,0,MEDIUM
2023-02-09 10:00:00,Afternoon,Monday,Brooklyn,Airport,27.7,53,Stormy,Truck,46.8,3121,2,1,0,HIGH
2023-02-09 11:00:00,Night,Saturday,Brooklyn,Airport,15.1,39,Stormy,Truck,21.8,1603,4,4,1,MEDIUM
2023-02-09 12:00:00,Evening,Wednesday,Manhattan,Uptown,39.7,25,Cloudy,Bus,68.1,3811,1,3,0,HIGH
2023-02-09 13:00:00,Morning,Tuesday,Bronx,Market,31.3,57,Cloudy,Bicycle,11.6,2877,2,3,1,MEDIUM
2023-02-09 14:00:00,Afternoon,Thursday,Staten Island,Airport,34.2,63,Stormy,Bicycle,32.2,960,3,9,0,MEDIUM
2023-02-09 15:00:00,Morning,Tuesday,Staten Island,Market,15.9,33,Stormy,Truck,10.5,1394,0,4,0,MEDIUM
2023-02-09 16:00:00,Afternoon,Thursday,Manhattan,Highway,33.6,26,Cloudy,Bicycle,53.2,4835,3,2,0,HIGH
2023-02-09 17:00:00,Morning,Tuesday,Staten Island,Industrial,34.9,42,Cloudy,Motorbike,39.8,2050,2,6,1,MEDIUM
2023-02-09 18:00:00,Evening,Tuesday,Staten Island,Airport,26.5,67,Clear,Bicycle,63.7,4157,2,2,0,HIGH
2023-02-09 19:00:00,Afternoon,Tuesday,Queens,Uptown,24.2,93,Foggy,Bicycle,57.2,1699,2,1,0,MEDIUM
2023-02-09 20:00:00,Night,Sunday,Bronx,Market,29.0,90,Clear,Car,38.8,4480,2,5,0,MEDIUM
